Force,Displacement,Velocity
1.39875,5.34922,-1.71598
1.38907,5.20273,-1.71598
1.3794,5.10508,-1.72575
1.36731,5.00742,-1.73552
1.36006,4.86094,-1.7404
1.35039,4.76328,-1.72575
1.34313,4.66563,-1.72575
1.33346,4.56797,-1.74528
1.32379,4.42148,-1.77946
1.3117,4.32383,-1.81364
1.30445,4.22617,-1.83317
1.29719,4.12852,-1.83805
1.28994,3.98203,-1.84294
1.28027,3.88438,-1.8527
1.26818,3.78672,-1.87223
1.25609,3.68906,-1.88688
1.24883,3.54258,-1.89177
1.24158,3.44492,-1.882
1.23432,3.34727,-1.87712
1.22223,3.20078,-1.882
1.21256,3.10313,-1.88688
1.20047,3.00547,-1.882
1.19322,2.90781,-1.87223
1.18597,2.81016,-1.86247
1.17629,2.66367,-1.86247
1.16662,2.56602,-1.86735
1.15695,2.41953,-1.87223
1.14728,2.32188,-1.86735
1.14002,2.17539,-1.85759
1.13277,2.07773,-1.87223
1.12068,1.93125,-1.89665
1.11343,1.83359,-1.91618
1.10617,1.68711,-1.92106
1.09892,1.58945,-1.92106
1.09166,1.4918,-1.92106
1.08199,1.39414,-1.93083
1.07474,1.29648,-1.94059
1.06507,1.19883,-1.95036
1.05781,1.05234,-1.96012
1.04814,0.95469,-1.96989
1.04089,0.8082,-1.96989
1.03363,0.71055,-1.96989
1.02396,0.61289,-1.96012
1.01429,0.46641,-1.94548
1.00462,0.36875,-1.94059
0.99736,0.27109,-1.93571
0.99011,0.12461,-1.93083
0.98286,0.02695,-1.92595
0.97318,-0.11953,-1.92595
0.96593,-0.21719,-1.92595
0.95626,-0.36367,-1.92595
0.949,-0.46133,-1.92595
0.94175,-0.55898,-1.93083
0.9345,-0.70547,-1.93083
0.92966,-0.80312,-1.93571
0.92241,-0.94961,-1.93083
0.91515,-1.04727,-1.92106
0.9079,-1.19375,-1.92595
0.90065,-1.29141,-1.93571
0.89097,-1.38906,-1.94548
0.88372,-1.53555,-1.95036
0.87405,-1.68203,-1.94548
0.86679,-1.73086,-1.94059
0.85954,-1.87734,-1.93571
0.85229,-1.975,-1.93571
0.84503,-2.07266,-1.93571
0.8402,-2.17031,-1.92595
0.83536,-2.3168,-1.91618
0.83052,-2.41445,-1.9113
0.82327,-2.56094,-1.91618
0.8136,-2.65859,-1.91618
0.80634,-2.80508,-1.91618
0.80151,-2.90273,-1.90641
0.79425,-3.00039,-1.90153
0.787,-3.09805,-1.90153
0.78216,-3.24453,-1.90153
0.77733,-3.34219,-1.89665
0.77249,-3.43984,-1.88688
0.76766,-3.5375,-1.87223
0.7604,-3.63516,-1.87223
0.75315,-3.78164,-1.87223
0.74831,-3.8793,-1.87223
0.74106,-3.97695,-1.87223
0.73864,-4.07461,-1.86735
0.73139,-4.22109,-1.85759
0.72655,-4.31875,-1.84782
0.7193,-4.41641,-1.83317
0.71446,-4.56289,-1.82829
0.70963,-4.66055,-1.81852
0.70237,-4.70937,-1.81364
0.69754,-4.85586,-1.80387
0.6927,-4.95352,-1.78434
0.68786,-5.05117,-1.76481
0.68061,-5.14883,-1.75505
0.67577,-5.24648,-1.7404
0.67094,-5.34414,-1.72087
0.6661,-5.4418,-1.70134
0.66127,-5.58828,-1.68669
0.65643,-5.68594,-1.68669
0.65159,-5.78359,-1.68669
0.64676,-5.88125,-1.67692
0.64192,-5.97891,-1.67204
0.63709,-6.12539,-1.67204
0.63225,-6.22305,-1.67204
0.62741,-6.3207,-1.67692
0.625,-6.41836,-1.67204
0.62016,-6.46719,-1.66227
0.61532,-6.56484,-1.65739
0.61049,-6.6625,-1.65251
0.60565,-6.76016,-1.65251
0.60082,-6.85781,-1.63786
0.5984,-6.95547,-1.61833
0.59356,-7.05312,-1.59391
0.58873,-7.15078,-1.57438
0.58389,-7.24844,-1.55973
0.57906,-7.34609,-1.53532
0.57422,-7.39492,-1.50602
0.5718,-7.54141,-1.48649
0.56455,-7.59023,-1.47673
0.55971,-7.68789,-1.47184
0.55729,-7.78555,-1.4572
0.55246,-7.8832,-1.44255
0.55004,-7.98086,-1.43278
0.5452,-8.02969,-1.43766
0.54037,-8.12734,-1.43766
0.53795,-8.225,-1.43766
0.53311,-8.27383,-1.43278
0.52828,-8.37148,-1.42302
0.52102,-8.46914,-1.41325
0.51377,-8.5668,-1.40348
0.50652,-8.66445,-1.38884
0.50168,-8.71328,-1.3693
0.49684,-8.81094,-1.34977
0.48959,-8.85977,-1.33512
0.48475,-8.95742,-1.32536
0.4775,-9.05508,-1.31071
0.47508,-9.10391,-1.29118
0.47025,-9.15273,-1.27165
0.46299,-9.25039,-1.257
0.45816,-9.34805,-1.24723
0.45574,-9.39688,-1.23747
0.45332,-9.49453,-1.22282
0.4509,-9.54336,-1.20817
0.44607,-9.64102,-1.19352
0.44365,-9.68984,-1.17887
0.43881,-9.7875,-1.16911
0.4364,-9.83633,-1.15446
0.43398,-9.93398,-1.13493
0.42914,-9.98281,-1.12516
0.42672,-10.03164,-1.10563
0.42431,-10.1293,-1.09098
0.42189,-10.17813,-1.08122
0.42189,-10.22695,-1.06657
0.41947,-10.27578,-1.04704
0.41705,-10.37344,-1.03239
0.41705,-10.42227,-1.01286
0.41463,-10.47109,-0.99821
0.41463,-10.56875,-0.98845
0.41463,-10.61758,-0.9738
0.41222,-10.66641,-0.95915
0.4098,-10.71523,-0.93962
0.4098,-10.81289,-0.92497
0.4098,-10.86172,-0.9152
0.4098,-10.91055,-0.91032
0.4098,-10.95938,-0.90055
0.4098,-11.0082,-0.87614
0.4098,-11.05703,-0.86149
0.4098,-11.10586,-0.84684
0.4098,-11.15469,-0.8322
0.40738,-11.15469,-0.81755
0.40738,-11.25234,-0.79802
0.4098,-11.30117,-0.77848
0.4098,-11.35,-0.76872
0.4098,-11.39883,-0.75407
0.41222,-11.44766,-0.72966
0.41463,-11.49648,-0.70036
0.41463,-11.49648,-0.67106
0.41463,-11.54531,-0.65153
0.41705,-11.59414,-0.63688
0.41947,-11.64297,-0.62712
0.41947,-11.6918,-0.61247
0.41947,-11.6918,-0.59782
0.42189,-11.74063,-0.58805
0.42431,-11.74063,-0.56852
0.42672,-11.78945,-0.55388
0.42914,-11.83828,-0.52946
0.43156,-11.88711,-0.50993
0.43398,-11.88711,-0.49528
0.43398,-11.93594,-0.47575
0.4364,-11.93594,-0.45622
0.43881,-11.98477,-0.43669
0.43881,-11.98477,-0.41716
0.44123,-12.03359,-0.40251
0.44123,-12.08242,-0.38786
0.44365,-12.08242,-0.37321
0.44607,-12.08242,-0.36345
0.4509,-12.08242,-0.35856
0.4509,-12.13125,-0.34391
0.45332,-12.13125,-0.33415
0.45332,-12.18008,-0.31462
0.45574,-12.18008,-0.29509
0.45816,-12.18008,-0.27067
0.46057,-12.18008,-0.24626
0.46057,-12.22891,-0.22184
0.46299,-12.22891,-0.20231
0.46541,-12.22891,-0.1779
0.46783,-12.27773,-0.15837
0.46783,-12.27773,-0.14372
0.47025,-12.27773,-0.12907
0.47025,-12.32656,-0.1193
0.47266,-12.27773,-0.10954
0.47508,-12.27773,-0.09489
0.47992,-12.27773,-0.08024
0.48234,-12.27773,-0.06559
0.48475,-12.32656,-0.05095
0.48717,-12.32656,-0.03141
0.49201,-12.32656,-0.01188
0.49684,-12.32656,0.01253
0.50168,-12.32656,0.03695
0.51377,-12.32656,0.05159
0.52344,-12.32656,0.07113
0.53553,-12.32656,0.08577
0.54762,-12.32656,0.10042
0.55971,-12.32656,0.11019
0.56697,-12.27773,0.12484
0.57422,-12.27773,0.13948
0.59115,-12.27773,0.15413
0.61532,-12.22891,0.14925
0.6395,-12.22891,0.12484
0.66368,-12.22891,0.11995
0.67336,-12.22891,0.15413
0.67336,-12.18008,0.22738
0.6661,-12.18008,0.30062
0.65885,-12.18008,0.33968
0.65401,-12.13125,0.36409
0.65401,-12.13125,0.38363
0.65401,-12.08242,0.40804
0.65643,-12.03359,0.4178
0.65643,-12.03359,0.42269
0.65643,-12.03359,0.4178
0.65643,-11.98477,0.42269
0.65643,-11.93594,0.43245
0.66127,-11.88711,0.45198
0.66368,-11.88711,0.48128
0.6661,-11.88711,0.5057
0.67094,-11.83828,0.52523
0.67336,-11.83828,0.53987
0.67577,-11.78945,0.55452
0.68061,-11.74063,0.56429
0.68061,-11.74063,0.57405
0.68303,-11.6918,0.5887
0.68786,-11.64297,0.59847
0.6927,-11.59414,0.618
0.69754,-11.54531,0.63265
0.69995,-11.49648,0.64241
0.70237,-11.44766,0.65706
0.70721,-11.39883,0.67659
0.70963,-11.39883,0.69612
0.71446,-11.35,0.71566
0.71688,-11.30117,0.72542
0.72172,-11.25234,0.73519
0.72655,-11.20352,0.7596
0.72897,-11.15469,0.7889
0.73381,-11.10586,0.81331
0.73622,-11.05703,0.83284
0.74106,-11.0082,0.84749
0.7459,-10.95938,0.85726
0.75073,-10.91055,0.86214
0.75315,-10.86172,0.85726
0.75798,-10.76406,0.86214
0.7604,-10.71523,0.87679
0.76524,-10.66641,0.9012
0.77007,-10.61758,0.92562
0.77491,-10.56875,0.95491
0.77975,-10.51992,0.98421
0.787,-10.42227,1.01351
0.78942,-10.37344,1.03304
0.79425,-10.32461,1.03304
0.79909,-10.27578,1.02327
0.80393,-10.17813,1.01839
0.80634,-10.1293,1.02327
0.81118,-10.03164,1.02816
0.81602,-9.98281,1.03792
0.82085,-9.93398,1.0428
0.82569,-9.83633,1.06234
0.83052,-9.7875,1.08675
0.83536,-9.68984,1.11605
0.84503,-9.64102,1.15023
0.84987,-9.54336,1.17952
0.8547,-9.49453,1.19905
0.85954,-9.39688,1.20394
0.86438,-9.34805,1.20394
0.86921,-9.29922,1.19417
0.87405,-9.20156,1.18441
0.8813,-9.15273,1.17952
0.88614,-9.05508,1.18441
0.89097,-9.00625,1.20394
0.89581,-8.90859,1.23323
0.90065,-8.81094,1.26741
0.9079,-8.76211,1.30159
0.91273,-8.66445,1.33089
0.91757,-8.5668,1.34066
0.92482,-8.51797,1.34066
0.92966,-8.46914,1.33577
0.93691,-8.37148,1.32601
0.94417,-8.27383,1.32601
0.949,-8.17617,1.33089
0.95384,-8.07852,1.33577
0.95868,-7.98086,1.35042
0.96593,-7.93203,1.36995
0.97077,-7.83437,1.39437
0.97802,-7.78555,1.41878
0.98286,-7.68789,1.43343
0.99011,-7.59023,1.4432
0.99736,-7.49258,1.4432
1.0022,-7.39492,1.43831
1.00945,-7.29727,1.42855
1.01671,-7.19961,1.42855
1.02154,-7.15078,1.42855
1.0288,-7.05312,1.43831
1.03363,-6.95547,1.45296
1.04089,-6.85781,1.47738
1.04814,-6.76016,1.51155
1.0554,-6.6625,1.54085
1.06023,-6.61367,1.56038
1.06748,-6.51602,1.56527
1.07474,-6.41836,1.56038
1.08199,-6.3207,1.5555
1.08683,-6.22305,1.54085
1.09166,-6.12539,1.52132
1.09892,-6.02773,1.51155
1.10617,-5.88125,1.5262
1.11343,-5.83242,1.5555
1.12068,-5.73477,1.5848
1.12793,-5.63711,1.59945
1.13519,-5.53945,1.61898
1.14002,-5.4418,1.63363
1.14728,-5.34414,1.64339
1.15453,-5.24648,1.64339
1.16179,-5.14883,1.63363
1.16904,-5.05117,1.61898
1.17388,-4.95352,1.60921
1.18113,-4.85586,1.60433
1.18838,-4.7582,1.61409
1.19564,-4.66055,1.63363
1.20289,-4.56289,1.64827
1.21014,-4.41641,1.66292
1.2174,-4.31875,1.68245
1.22465,-4.22109,1.6971
1.23191,-4.12344,1.70687
1.23916,-4.02578,1.70198
1.24641,-3.92812,1.68734
1.25367,-3.83047,1.67757
1.26092,-3.73281,1.67757
1.26576,-3.63516,1.68734
1.27301,-3.48867,1.69222
1.28268,-3.39102,1.6971
1.28994,-3.29336,1.70198
1.29719,-3.1957,1.70687
1.30445,-3.09805,1.71663
1.3117,-3.00039,1.7264
1.31895,-2.85391,1.7264
1.32621,-2.75625,1.73128
1.33588,-2.65859,1.73616
1.34072,-2.56094,1.74105
1.34797,-2.46328,1.74105
1.35522,-2.36562,1.74105
1.36489,-2.26797,1.73616
1.37215,-2.12148,1.73128
1.3794,-2.02383,1.73128
1.38424,-1.92617,1.7264
1.39149,-1.82852,1.73128
1.39875,-1.68203,1.73616
1.40842,-1.58437,1.75081
1.41567,-1.48672,1.76546
1.42293,-1.38906,1.77034
1.43018,-1.29141,1.76546
1.43743,-1.19375,1.76058
1.44469,-1.04727,1.75081
1.45194,-0.94961,1.75081
1.46161,-0.85195,1.75081
1.46645,-0.7543,1.75081
1.4737,-0.65664,1.75081
1.48096,-0.55898,1.74593
1.48821,-0.4125,1.74593
1.49788,-0.31484,1.75081
1.50514,-0.16836,1.76058
1.51239,-0.0707,1.76546
1.51964,0.02695,1.76058
1.52932,0.12461,1.7557
1.53415,0.22227,1.76058
1.54382,0.31992,1.76058
1.5535,0.41758,1.7557
1.56075,0.56406,1.74593
1.56559,0.66172,1.73128
1.57526,0.75938,1.73128
1.58009,0.85703,1.73616
1.58977,0.95469,1.74105
1.59702,1.05234,1.75081
1.60427,1.15,1.7557
1.61153,1.29648,1.7557
1.61878,1.39414,1.75081
1.62604,1.4918,1.74593
1.63329,1.58945,1.74105
1.64054,1.68711,1.74105
1.6478,1.78477,1.72152
1.65505,1.93125,1.70687
1.66231,2.02891,1.70198
1.66956,2.12656,1.70687
1.67681,2.22422,1.71663
1.68407,2.32188,1.7264
1.69132,2.41953,1.73128
1.69857,2.51719,1.73616
1.70341,2.61484,1.73616
1.71066,2.7125,1.73128
1.72034,2.85898,1.72152
1.72517,2.95664,1.71663
1.73243,3.0543,1.70687
1.73968,3.15195,1.6971
1.74452,3.24961,1.69222
1.75177,3.34727,1.6971
1.75902,3.44492,1.6971
1.76628,3.54258,1.69222
1.77595,3.64023,1.67757
1.78079,3.78672,1.66292
1.78804,3.83555,1.66292
1.79288,3.98203,1.66292
1.80255,4.07969,1.65804
1.80738,4.17734,1.64827
1.81464,4.275,1.64339
1.82189,4.37266,1.65316
1.82914,4.47031,1.65804
1.83398,4.56797,1.65804
1.84123,4.66563,1.65316
1.84849,4.76328,1.63851
1.85574,4.90977,1.62386
1.863,4.95859,1.60433
1.87025,5.05625,1.59456
1.87509,5.20273,1.58968
1.88234,5.30039,1.5848
1.88959,5.34922,1.5848
1.89685,5.44688,1.58968
1.90168,5.54453,1.59456
1.90652,5.64219,1.59456
1.91377,5.73984,1.57991
1.92103,5.8375,1.56527
1.92828,5.93516,1.5555
1.93312,6.03281,1.56038
1.94037,6.1793,1.56038
1.94521,6.27695,1.5555
1.95246,6.32578,1.54085
1.95972,6.42344,1.52132
1.96455,6.52109,1.51155
1.97181,6.61875,1.50667
1.97664,6.71641,1.50179
1.98389,6.76523,1.49691
1.98873,6.91172,1.49202
1.99598,6.96055,1.49202
2.00082,7.0582,1.49202
2.00566,7.15586,1.48714
2.01291,7.25352,1.47738
2.01775,7.35117,1.45784
2.025,7.4,1.43831
2.02984,7.49766,1.41878
2.03467,7.59531,1.40902
2.04193,7.69297,1.40413
2.04676,7.7418,1.39925
2.05402,7.83945,1.39437
2.05885,7.88828,1.38948
2.06369,7.98594,1.3846
2.06852,8.08359,1.3846
2.07336,8.18125,1.37484
2.08061,8.27891,1.36019
2.08545,8.32773,1.34554
2.09029,8.42539,1.32601
2.09512,8.52305,1.31136
2.09996,8.57187,1.30159
2.10479,8.66953,1.29671
2.10963,8.76719,1.29671
2.11688,8.81602,1.30159
2.12172,8.91367,1.29671
2.12656,8.9625,1.28206
2.13139,9.01133,1.26253
2.13623,9.10898,1.243
2.14106,9.20664,1.22835
2.1459,9.25547,1.20882
2.15073,9.35312,1.19905
2.15557,9.40195,1.19417
2.16041,9.45078,1.18929
2.16282,9.54844,1.17952
2.16766,9.64609,1.17952
2.1725,9.69492,1.17464
2.17733,9.74375,1.15999
2.18217,9.84141,1.1307
2.187,9.93906,1.10628
2.19184,9.93906,1.08675
2.19426,10.03672,1.08187
2.19909,10.08555,1.08187
2.20393,10.13437,1.08187
2.20877,10.1832,1.08187
2.21118,10.28086,1.07698
2.2136,10.32969,1.06234
2.21844,10.37852,1.02816
2.22086,10.47617,0.99398
2.22569,10.525,0.97445
2.22811,10.57383,0.95491
2.23295,10.67148,0.95003
2.23536,10.72031,0.95491
2.2402,10.76914,0.9598
2.24262,10.81797,0.96468
2.24745,10.8668,0.9598
2.24987,10.91562,0.93538
2.25471,10.96445,0.89632
2.25713,11.01328,0.86702
2.25954,11.06211,0.84749
2.26438,11.11094,0.84261
2.26438,11.15977,0.83773
2.2668,11.20859,0.83284
2.27163,11.25742,0.82308
2.27405,11.30625,0.81331
2.27647,11.35508,0.79866
2.27889,11.40391,0.77913
2.28131,11.45273,0.75472
2.28372,11.50156,0.72054
2.28614,11.55039,0.68636
2.28856,11.59922,0.66683
2.29098,11.59922,0.66683
2.2934,11.64805,0.66683
2.29581,11.69687,0.66683
2.29581,11.7457,0.66195
2.29823,11.7457,0.6473
2.30065,11.79453,0.62777
2.30065,11.84336,0.59847
2.30307,11.89219,0.56917
2.30307,11.89219,0.53499
2.30548,11.94102,0.51546
2.30548,11.98984,0.50081
2.3079,12.03867,0.49593
2.3079,12.03867,0.49105
2.31032,12.0875,0.48616
2.31032,12.0875,0.47152
2.31032,12.13633,0.45198
2.31274,12.13633,0.42757
2.31274,12.13633,0.40316
2.31274,12.18516,0.38363
2.31274,12.18516,0.36409
2.31516,12.23398,0.34456
2.31274,12.23398,0.32991
2.31274,12.28281,0.31527
2.31274,12.28281,0.3055
2.31274,12.28281,0.30062
2.31274,12.33164,0.29085
2.31274,12.33164,0.26155
2.31032,12.33164,0.23226
2.3079,12.38047,0.20296
2.3079,12.33164,0.18831
2.31032,12.38047,0.17366
2.3079,12.38047,0.15902
2.30548,12.38047,0.13948
2.30065,12.38047,0.11995
2.29823,12.38047,0.11507
2.29581,12.38047,0.11019
2.2934,12.38047,0.10042
2.28856,12.38047,0.07113
2.28131,12.4293,0.04183
2.27405,12.38047,0.0223
2.26922,12.4293,0.01253
2.25954,12.4293,0.00277
2.24987,12.38047,-0.01188
2.23053,12.38047,-0.02653
2.20877,12.38047,-0.04606
2.18942,12.38047,-0.06559
2.17491,12.38047,-0.08024
2.16282,12.33164,-0.09977
2.15315,12.33164,-0.13395
2.14832,12.33164,-0.17302
2.14348,12.28281,-0.2072
2.13864,12.28281,-0.22184
2.13623,12.28281,-0.23649
2.13139,12.28281,-0.25602
2.12656,12.23398,-0.2902
2.12172,12.23398,-0.32438
2.1193,12.23398,-0.34391
2.11688,12.18516,-0.35368
2.11447,12.13633,-0.36345
2.10721,12.13633,-0.38298
2.09996,12.13633,-0.40739
2.0927,12.0875,-0.42692
2.09029,12.0875,-0.43669
2.08787,12.03867,-0.43669
2.08303,11.98984,-0.44645
2.07578,11.98984,-0.4611
2.06852,11.94102,-0.48063
2.06611,11.89219,-0.4904
2.06369,11.84336,-0.49528
2.05885,11.79453,-0.50016
2.05402,11.79453,-0.5197
2.04676,11.7457,-0.55876
2.04193,11.69687,-0.59782
2.03951,11.64805,-0.61735
2.03467,11.59922,-0.632
2.02984,11.55039,-0.6613
2.02016,11.55039,-0.69548
2.01533,11.50156,-0.72966
2.01049,11.45273,-0.74919
2.00807,11.40391,-0.75407
2.00082,11.35508,-0.76384
1.99357,11.30625,-0.78337
1.98873,11.25742,-0.79313
1.98148,11.20859,-0.78825
1.97664,11.15977,-0.78337
1.97181,11.11094,-0.79313
1.96455,11.06211,-0.81266
1.9573,11.01328,-0.83708
1.95246,10.96445,-0.86149
1.94521,10.8668,-0.88102
1.94037,10.81797,-0.90055
1.93312,10.76914,-0.9152
1.92586,10.72031,-0.93962
1.91619,10.62266,-0.9738
1.90894,10.57383,-1.00798
1.9041,10.525,-1.02262
1.89927,10.47617,-1.02751
1.89201,10.42734,-1.03727
1.88234,10.32969,-1.0568
1.87509,10.28086,-1.08122
1.86783,10.1832,-1.09587
1.863,10.13437,-1.09587
1.85574,10.08555,-1.09587
1.84607,10.03672,-1.11052
1.8364,9.93906,-1.13981
1.82914,9.89023,-1.14958
1.82431,9.79258,-1.14958
1.81706,9.69492,-1.15446
1.8098,9.64609,-1.16911
1.79771,9.54844,-1.19352
1.79046,9.49961,-1.20817
1.78562,9.45078,-1.21305
1.77837,9.35312,-1.22282
1.7687,9.25547,-1.23747
1.75902,9.20664,-1.26188
1.74935,9.10898,-1.28141
1.74452,9.01133,-1.29118
1.73726,8.9625,-1.29118
1.72759,8.86484,-1.30583
1.72034,8.76719,-1.33512
1.71066,8.66953,-1.35466
1.70341,8.57187,-1.3693
1.69616,8.47422,-1.37907
1.68648,8.42539,-1.39372
1.67681,8.32773,-1.41325
1.66714,8.23008,-1.43278
1.65747,8.18125,-1.44255
1.65022,8.08359,-1.44743
1.64296,7.98594,-1.46696
1.63329,7.88828,-1.48161
1.62362,7.79063,-1.48649
1.61395,7.7418,-1.48161
1.60669,7.64414,-1.47673
1.59702,7.49766,-1.48161
1.58977,7.44883,-1.49137
1.58009,7.35117,-1.49626
1.57042,7.25352,-1.50602
1.56075,7.15586,-1.52555
1.5535,7.0582,-1.54509
1.54382,6.91172,-1.56462
1.53415,6.86289,-1.58415
1.52448,6.76523,-1.5988
